countrycode,year,month,area,births,TFR,country,births_yearly,population,modate,CBR
BEL,2015,4,1,10205.67,1.7,Belgium,121686.14,11275334.5,663,.010861588
BEL,2015,5,1,10245.29,1.71,Belgium,121686.14,11275334.5,664,.010903754
BEL,2015,6,1,10055.59,1.67,Belgium,121686.14,11275334.5,665,.010701862
BEL,2015,7,1,10029.63,1.67,Belgium,121686.14,11275334.5,666,.010674234
BEL,2015,8,1,10200.64,1.7,Belgium,121686.14,11275334.5,667,.010856234
BEL,2015,9,1,10071.43,1.67,Belgium,121686.14,11275334.5,668,.01071872
BEL,2015,10,1,10166.87,1.6900001,Belgium,121686.14,11275334.5,669,.010820295
BEL,2015,11,1,10134.28,1.6799999,Belgium,121686.14,11275334.5,670,.01078561
BEL,2015,12,1,10169.02,1.6900001,Belgium,121686.14,11275334.5,671,.010822582
BEL,2016,1,1,10280.47,1.71,Belgium,120984.24,11332700.5,672,.010885811
BEL,2016,2,1,10145.41,1.6799999,Belgium,120984.24,11332700.5,673,.010742798
BEL,2016,3,1,10066.35,1.67,Belgium,120984.24,11332700.5,674,.010659083
BEL,2016,4,1,10104.54,1.6799999,Belgium,120984.24,11332700.5,675,.010699522
BEL,2016,5,1,10131.16,1.6799999,Belgium,120984.24,11332700.5,676,.01072771
BEL,2016,6,1,10121.01,1.6799999,Belgium,120984.24,11332700.5,677,.010716962
BEL,2016,7,1,10186.27,1.6900001,Belgium,120984.24,11332700.5,678,.010786064
BEL,2016,8,1,9869.46,1.63,Belgium,120984.24,11332700.5,679,.0104506
BEL,2016,9,1,10031.39,1.66,Belgium,120984.24,11332700.5,680,.010622065
BEL,2016,10,1,9980.6299,1.65,Belgium,120984.24,11332700.5,681,.010568316
BEL,2016,11,1,9919.0703,1.64,Belgium,120984.24,11332700.5,682,.010503132
BEL,2016,12,1,10148.48,1.6799999,Belgium,120984.24,11332700.5,683,.01074605
BEL,2017,1,1,9896.8096,1.64,Belgium,119276.71,11376580.5,684,.01043914
BEL,2017,2,1,10277.56,1.7,Belgium,119276.71,11376580.5,685,.010840754
BEL,2017,3,1,9660.2002,1.6,Belgium,119276.71,11376580.5,686,.010189565
BEL,2017,4,1,9981.9502,1.65,Belgium,119276.71,11376580.5,687,.010528946
BEL,2017,5,1,9955.1299,1.65,Belgium,119276.71,11376580.5,688,.010500656
BEL,2017,6,1,9583.8398,1.58,Belgium,119276.71,11376580.5,689,.010109019
BEL,2017,7,1,9756.4805,1.61,Belgium,119276.71,11376580.5,690,.010291121
BEL,2017,8,1,10042.93,1.66,Belgium,119276.71,11376580.5,691,.010593267
BEL,2017,9,1,10005.74,1.65,Belgium,119276.71,11376580.5,692,.01055404
BEL,2017,10,1,10028.79,1.65,Belgium,119276.71,11376580.5,693,.010578353
BEL,2017,11,1,9925.3301,1.64,Belgium,119276.71,11376580.5,694,.010469223
BEL,2017,12,1,10161.95,1.6799999,Belgium,119276.71,11376580.5,695,.010718809
BEL,2018,1,1,9796.4404,1.61,Belgium,117797.44,11428605,696,.010286232
BEL,2018,2,1,9641.5,1.59,Belgium,117797.44,11428605,697,.010123545
BEL,2018,3,1,9757.4404,1.61,Belgium,117797.44,11428605,698,.010245282
BEL,2018,4,1,9769.8799,1.61,Belgium,117797.44,11428605,699,.010258344
BEL,2018,5,1,9938.6299,1.64,Belgium,117797.44,11428605,700,.010435531
BEL,2018,6,1,9911.3301,1.63,Belgium,117797.44,11428605,701,.010406866
BEL,2018,7,1,9852.3301,1.62,Belgium,117797.44,11428605,702,.010344916
BEL,2018,8,1,9893.8799,1.63,Belgium,117797.44,11428605,703,.010388543
BEL,2018,9,1,9785.2998,1.61,Belgium,117797.44,11428605,704,.010274535
BEL,2018,10,1,9794.3701,1.61,Belgium,117797.44,11428605,705,.010284059
BEL,2018,11,1,9806.6104,1.61,Belgium,117797.44,11428605,706,.010296911
BEL,2018,12,1,9849.7305,1.62,Belgium,117797.44,11428605,707,.010342186
BEL,2019,1,1,9973.4502,1.63,Belgium,117133.75,11490618,708,.010415575
BEL,2019,2,1,9809.9805,1.61,Belgium,117133.75,11490618,709,.010244859
BEL,2019,3,1,9504.2402,1.5599999,Belgium,117133.75,11490618,710,.0099255657
BEL,2019,4,1,9783.54,1.6,Belgium,117133.75,11490618,711,.010217247
BEL,2019,5,1,9733.5498,1.59,Belgium,117133.75,11490618,712,.01016504
BEL,2019,6,1,9864.25,1.61,Belgium,117133.75,11490618,713,.010301535
BEL,2019,7,1,9920.5596,1.62,Belgium,117133.75,11490618,714,.010360341
BEL,2019,8,1,9735.3301,1.59,Belgium,117133.75,11490618,715,.010166899
BEL,2019,9,1,9683.8301,1.58,Belgium,117133.75,11490618,716,.010113116
BEL,2019,10,1,9658.8203,1.58,Belgium,117133.75,11490618,717,.010086998
BEL,2019,11,1,9879.8096,1.61,Belgium,117133.75,11490618,718,.010317784
BEL,2019,12,1,9586.3896,1.5599999,Belgium,117133.75,11490618,719,.010011356
BEL,2020,1,1,9729.9902,1.59,Belgium,113452.36,11540107,720,.010117747
BEL,2020,2,1,9438.9502,1.54,Belgium,113452.36,11540107,721,.009815109
BEL,2020,3,1,9782.6396,1.59,Belgium,113452.36,11540107,722,.010172495
BEL,2020,4,1,9667.9199,1.58,Belgium,113452.36,11540107,723,.010053203
BEL,2020,5,1,9619.8496,1.5700001,Belgium,113452.36,11540107,724,.010003217
BEL,2020,6,1,9522.6104,1.55,Belgium,113452.36,11540107,725,.0099021029
BEL,2020,7,1,9555,1.5599999,Belgium,113452.36,11540107,726,.0099357832
BEL,2020,8,1,9469.9297,1.54,Belgium,113452.36,11540107,727,.0098473225
BEL,2020,9,1,9372.8604,1.52,Belgium,113452.36,11540107,728,.0097463848
BEL,2020,10,1,9291.0303,1.51,Belgium,113452.36,11540107,729,.0096612936
BEL,2020,11,1,9192.8398,1.49,Belgium,113452.36,11540107,730,.0095591899
BEL,2020,12,1,8808.7402,1.4299999,Belgium,113452.36,11540107,731,.0091597838
BEL,2021,1,1,8952.2598,1.46,Belgium,117962.78,11570843.5,732,.0092842942
BEL,2021,2,1,9606.6504,1.5599999,Belgium,117962.78,11570843.5,733,.0099629564
BEL,2021,3,1,9992.1299,1.62,Belgium,117962.78,11570843.5,734,.010362733
BEL,2021,4,1,9786.9697,1.59,Belgium,117962.78,11570843.5,735,.010149963
BEL,2021,5,1,9672.9102,1.5700001,Belgium,117962.78,11570843.5,736,.010031673
BEL,2021,6,1,9760.2402,1.58,Belgium,117962.78,11570843.5,737,.010122242
BEL,2021,7,1,9780.2598,1.59,Belgium,117962.78,11570843.5,738,.010143004
BEL,2021,8,1,9877.6699,1.6,Belgium,117962.78,11570843.5,739,.010244028
BEL,2021,9,1,10200.35,1.65,Belgium,117962.78,11570843.5,740,.010578675
BEL,2021,10,1,10204.35,1.65,Belgium,117962.78,11570843.5,741,.010582823
BEL,2021,11,1,10015.77,1.62,Belgium,117962.78,11570843.5,742,.010387249
BEL,2021,12,1,10113.22,1.64,Belgium,117962.78,11570843.5,743,.010488314
BEL,2022,1,1,9766.8799,1.58,Belgium,113869.24,11641820,744,.010067374
BEL,2022,2,1,9795.3496,1.59,Belgium,113869.24,11641820,745,.010096719
BEL,2022,3,1,9562.9902,1.55,Belgium,113869.24,11641820,746,.0098572113
BEL,2022,4,1,9460.0898,1.53,Belgium,113869.24,11641820,747,.0097511457
BEL,2022,5,1,9743.9805,1.58,Belgium,113869.24,11641820,748,.01004377
BEL,2022,6,1,9502.6797,1.54,Belgium,113869.24,11641820,749,.0097950455
BEL,2022,7,1,9469.0098,1.53,Belgium,113869.24,11641820,750,.0097603397
BEL,2022,8,1,9389.2598,1.51,Belgium,113869.24,11641820,751,.0096781356
BEL,2022,9,1,9344.7803,1.5,Belgium,113869.24,11641820,752,.0096322885
BEL,2022,10,1,9286.6699,1.49,Belgium,113869.24,11641820,753,.0095723895
BEL,2022,11,1,9281.5898,1.49,Belgium,113869.24,11641820,754,.0095671536
BEL,2022,12,1,9265.96,1.49,Belgium,113869.24,11641820,755,.0095510427
BEL,2023,1,1,9366.8496,1.5,Belgium,110397.44,11712893,756,.0095964503
BEL,2023,2,1,9321.2998,1.49,Belgium,110397.44,11712893,757,.0095497835
BEL,2023,3,1,9325.5098,1.49,Belgium,110397.44,11712893,758,.0095540974
BEL,2023,4,1,9301.8096,1.48,Belgium,110397.44,11712893,759,.009529816
BEL,2023,5,1,9282.1504,1.48,Belgium,110397.44,11712893,760,.0095096752
BEL,2023,6,1,9225.0996,1.47,Belgium,110397.44,11712893,761,.0094512254
BEL,2023,7,1,9155.5801,1.45,Belgium,110397.44,11712893,762,.0093800025
BEL,2023,8,1,9349.04,1.48,Belgium,110397.44,11712893,763,.0095782038
BEL,2023,9,1,8758.7695,1.39,Belgium,110397.44,11712893,764,.0089734653
BEL,2023,10,1,9028.5801,1.4299999,Belgium,110397.44,11712893,765,.0092498893
BEL,2023,11,1,9183.5195,1.46,Belgium,110397.44,11712893,766,.0094086267
BEL,2023,12,1,9099.2305,1.4400001,Belgium,110397.44,11712893,767,.0093222717
BEL,2024,1,1,9281.1602,1.47,Belgium,72794.898,11738763.5,768,.0094877044
BEL,2024,2,1,9281.1104,1.47,Belgium,72794.898,11738763.5,769,.0094876541
BEL,2024,3,1,9224.6299,1.46,Belgium,72794.898,11738763.5,770,.0094299167
BEL,2024,4,1,9220.7803,1.46,Belgium,72794.898,11738763.5,771,.009425981
BEL,2024,5,1,9054.2402,1.4400001,Belgium,72794.898,11738763.5,772,.0092557352
BEL,2024,6,1,8723.0801,1.38,Belgium,72794.898,11738763.5,773,.008917205
BEL,2024,7,1,9002.2305,1.4299999,Belgium,72794.898,11738763.5,774,.0092025679
BEL,2024,8,1,9007.6699,1.4299999,Belgium,72794.898,11738763.5,775,.0092081279
BGR,2012,1,1,5826.2002,1.5,Bulgaria,69025.078,7317013.5,624,.0095550464
BGR,2012,2,1,5743.0601,1.48,Bulgaria,69025.078,7317013.5,625,.0094186952
BGR,2012,3,1,5697.9199,1.47,Bulgaria,69025.078,7317013.5,626,.0093446653
BGR,2012,4,1,5665.6899,1.47,Bulgaria,69025.078,7317013.5,627,.0092918072
BGR,2012,5,1,5809.0801,1.51,Bulgaria,69025.078,7317013.5,628,.0095269689
BGR,2012,6,1,5560.6099,1.4400001,Bulgaria,69025.078,7317013.5,629,.0091194743
BGR,2012,7,1,5743.8701,1.5,Bulgaria,69025.078,7317013.5,630,.0094200242
BGR,2012,8,1,5738.4399,1.5,Bulgaria,69025.078,7317013.5,631,.009411118
BGR,2012,9,1,5820.1899,1.52,Bulgaria,69025.078,7317013.5,632,.0095451893
BGR,2012,10,1,5594.4902,1.47,Bulgaria,69025.078,7317013.5,633,.0091750389
BGR,2012,11,1,5782.52,1.52,Bulgaria,69025.078,7317013.5,634,.00948341
BGR,2012,12,1,6043.0098,1.59,Bulgaria,69025.078,7317013.5,635,.009910617
BGR,2013,1,1,5459.71,1.4400001,Bulgaria,66606.906,7264599.5,636,.0090186
BGR,2013,2,1,5358.4502,1.42,Bulgaria,66606.906,7264599.5,637,.0088513345
BGR,2013,3,1,5410.54,1.4299999,Bulgaria,66606.906,7264599.5,638,.0089373793
BGR,2013,4,1,5363.7402,1.42,Bulgaria,66606.906,7264599.5,639,.0088600731
BGR,2013,5,1,5398.2998,1.4400001,Bulgaria,66606.906,7264599.5,640,.0089171603
BGR,2013,6,1,5573.6401,1.49,Bulgaria,66606.906,7264599.5,641,.0092067951
BGR,2013,7,1,5541.0898,1.48,Bulgaria,66606.906,7264599.5,642,.0091530271
BGR,2013,8,1,5617.8198,1.5,Bulgaria,66606.906,7264599.5,643,.0092797736
BGR,2013,9,1,5668.6602,1.52,Bulgaria,66606.906,7264599.5,644,.0093637537
BGR,2013,10,1,5789.2998,1.55,Bulgaria,66606.906,7264599.5,645,.0095630316
BGR,2013,11,1,5722.8701,1.54,Bulgaria,66606.906,7264599.5,646,.0094533004
BGR,2013,12,1,5702.79,1.54,Bulgaria,66606.906,7264599.5,647,.0094201313
BGR,2014,1,1,5676.73,1.53,Bulgaria,67656.898,7223449.5,648,.0094305025
BGR,2014,2,1,5741.1201,1.55,Bulgaria,67656.898,7223449.5,649,.0095374715
BGR,2014,3,1,5881.6802,1.59,Bulgaria,67656.898,7223449.5,650,.0097709773
BGR,2014,4,1,5845.4102,1.59,Bulgaria,67656.898,7223449.5,651,.0097107235
BGR,2014,5,1,5701.5098,1.55,Bulgaria,67656.898,7223449.5,652,.0094716679
BGR,2014,6,1,5672.3701,1.54,Bulgaria,67656.898,7223449.5,653,.0094232596
BGR,2014,7,1,5559.6299,1.52,Bulgaria,67656.898,7223449.5,654,.0092359697
BGR,2014,8,1,5563.4302,1.52,Bulgaria,67656.898,7223449.5,655,.0092422822
BGR,2014,9,1,5498.5801,1.5,Bulgaria,67656.898,7223449.5,656,.0091345496
BGR,2014,10,1,5492.0498,1.51,Bulgaria,67656.898,7223449.5,657,.0091237016
BGR,2014,11,1,5438.3999,1.49,Bulgaria,67656.898,7223449.5,658,.009034575
BGR,2014,12,1,5585.9902,1.54,Bulgaria,67656.898,7223449.5,659,.0092797605
BGR,2015,1,1,5782.8398,1.59,Bulgaria,66003.906,7177517,660,.0096682571
BGR,2015,2,1,5649.6602,1.5599999,Bulgaria,66003.906,7177517,661,.0094455956
BGR,2015,3,1,5575.48,1.54,Bulgaria,66003.906,7177517,662,.0093215741
BGR,2015,4,1,5578.3701,1.55,Bulgaria,66003.906,7177517,663,.0093264068
BGR,2015,5,1,5479.7598,1.52,Bulgaria,66003.906,7177517,664,.0091615412
BGR,2015,6,1,5494.3701,1.53,Bulgaria,66003.906,7177517,665,.009185968
BGR,2015,7,1,5495.21,1.53,Bulgaria,66003.906,7177517,666,.0091873724
BGR,2015,8,1,5290.6899,1.48,Bulgaria,66003.906,7177517,667,.0088454373
BGR,2015,9,1,5450.5,1.52,Bulgaria,66003.906,7177517,668,.0091126217
BGR,2015,10,1,5444,1.53,Bulgaria,66003.906,7177517,669,.009101755
BGR,2015,11,1,5439.1602,1.53,Bulgaria,66003.906,7177517,670,.0090936627
BGR,2015,12,1,5323.8701,1.5,Bulgaria,66003.906,7177517,671,.0089009115
BGR,2016,1,1,5411.3999,1.53,Bulgaria,64914.469,7127434,672,.0091108242
BGR,2016,2,1,5448,1.54,Bulgaria,64914.469,7127434,673,.0091724452
BGR,2016,3,1,5394.2998,1.53,Bulgaria,64914.469,7127434,674,.0090820342
BGR,2016,4,1,5419.3599,1.54,Bulgaria,64914.469,7127434,675,.0091242259
BGR,2016,5,1,5368.0801,1.53,Bulgaria,64914.469,7127434,676,.0090378895
BGR,2016,6,1,5275.1602,1.5,Bulgaria,64914.469,7127434,677,.008881446
BGR,2016,7,1,5411.8599,1.54,Bulgaria,64914.469,7127434,678,.0091115991
BGR,2016,8,1,5463.3501,1.5599999,Bulgaria,64914.469,7127434,679,.0091982894
BGR,2016,9,1,5459.75,1.5599999,Bulgaria,64914.469,7127434,680,.0091922283
BGR,2016,10,1,5397.8198,1.55,Bulgaria,64914.469,7127434,681,.0090879602
BGR,2016,11,1,5412.6299,1.5599999,Bulgaria,64914.469,7127434,682,.0091128955
BGR,2016,12,1,5452.7598,1.5700001,Bulgaria,64914.469,7127434,683,.0091804592
BGR,2017,1,1,5408.8599,1.5599999,Bulgaria,64038.789,7075635.5,684,.0091732135
BGR,2017,2,1,5316.52,1.54,Bulgaria,64038.789,7075635.5,685,.0090166088
BGR,2017,3,1,5231.7402,1.52,Bulgaria,64038.789,7075635.5,686,.0088728257
BGR,2017,4,1,5304.6899,1.54,Bulgaria,64038.789,7075635.5,687,.0089965463
BGR,2017,5,1,5582.0601,1.63,Bulgaria,64038.789,7075635.5,688,.0094669545
BGR,2017,6,1,5353.7798,1.5700001,Bulgaria,64038.789,7075635.5,689,.0090798
BGR,2017,7,1,5379.1699,1.58,Bulgaria,64038.789,7075635.5,690,.0091228606
BGR,2017,8,1,5261.1699,1.55,Bulgaria,64038.789,7075635.5,691,.008922738
BGR,2017,9,1,5329.1899,1.5700001,Bulgaria,64038.789,7075635.5,692,.0090380972
BGR,2017,10,1,5282.5098,1.5599999,Bulgaria,64038.789,7075635.5,693,.0089589292
BGR,2017,11,1,5287.6602,1.5599999,Bulgaria,64038.789,7075635.5,694,.0089676641
BGR,2017,12,1,5301.4399,1.5700001,Bulgaria,64038.789,7075635.5,695,.0089910338
BGR,2018,1,1,5223.3599,1.55,Bulgaria,62203.188,7024745.5,696,.0089227883
BGR,2018,2,1,5111.9902,1.52,Bulgaria,62203.188,7024745.5,697,.0087325415
BGR,2018,3,1,5244.6201,1.5599999,Bulgaria,62203.188,7024745.5,698,.0089591062
BGR,2018,4,1,5195.48,1.55,Bulgaria,62203.188,7024745.5,699,.0088751623
BGR,2018,5,1,5395.6201,1.62,Bulgaria,62203.188,7024745.5,700,.0092170518
BGR,2018,6,1,5231.4502,1.5700001,Bulgaria,62203.188,7024745.5,701,.0089366091
BGR,2018,7,1,5158.0098,1.55,Bulgaria,62203.188,7024745.5,702,.0088111544
BGR,2018,8,1,5221.3799,1.5700001,Bulgaria,62203.188,7024745.5,703,.0089194058
BGR,2018,9,1,5081.2598,1.54,Bulgaria,62203.188,7024745.5,704,.0086800465
BGR,2018,10,1,5123.6499,1.55,Bulgaria,62203.188,7024745.5,705,.0087524597
BGR,2018,11,1,5070.8599,1.54,Bulgaria,62203.188,7024745.5,706,.0086622806
BGR,2018,12,1,5145.5098,1.5700001,Bulgaria,62203.188,7024745.5,707,.008789801
BGR,2019,1,1,5165.3799,1.58,Bulgaria,61561.211,6975469,708,.0088860774
BGR,2019,2,1,5163.1802,1.58,Bulgaria,61561.211,6975469,709,.0088822935
BGR,2019,3,1,5081.3701,1.5599999,Bulgaria,61561.211,6975469,710,.0087415548
BGR,2019,4,1,5108.7798,1.5700001,Bulgaria,61561.211,6975469,711,.0087887077
BGR,2019,5,1,5127.52,1.58,Bulgaria,61561.211,6975469,712,.0088209463
BGR,2019,6,1,5077.9702,1.5700001,Bulgaria,61561.211,6975469,713,.0087357052
BGR,2019,7,1,5226.4102,1.62,Bulgaria,61561.211,6975469,714,.0089910692
BGR,2019,8,1,5280.04,1.64,Bulgaria,61561.211,6975469,715,.0090833288
BGR,2019,9,1,5105.9902,1.59,Bulgaria,61561.211,6975469,716,.0087839086
BGR,2019,10,1,5028.5,1.5599999,Bulgaria,61561.211,6975469,717,.0086506009
BGR,2019,11,1,5145.5,1.6,Bulgaria,61561.211,6975469,718,.0088518783
BGR,2019,12,1,5050.5698,1.58,Bulgaria,61561.211,6975469,719,.0086885681
BGR,2020,1,1,5103.3398,1.6,Bulgaria,58911.313,6933652,720,.0088322973
BGR,2020,2,1,4983.46,1.5599999,Bulgaria,58911.313,6933652,721,.0086248228
BGR,2020,3,1,4758.1899,1.49,Bulgaria,58911.313,6933652,722,.0082349507
BGR,2020,4,1,4896.8901,1.54,Bulgaria,58911.313,6933652,723,.0084749972
BGR,2020,5,1,5015.1602,1.58,Bulgaria,58911.313,6933652,724,.0086796861
BGR,2020,6,1,5012.4102,1.58,Bulgaria,58911.313,6933652,725,.0086749261
BGR,2020,7,1,4954.2998,1.5700001,Bulgaria,58911.313,6933652,726,.0085743554
BGR,2020,8,1,4913.6802,1.5599999,Bulgaria,58911.313,6933652,727,.0085040554
BGR,2020,9,1,4927.1699,1.5700001,Bulgaria,58911.313,6933652,728,.0085274018
BGR,2020,10,1,4940.4502,1.5700001,Bulgaria,58911.313,6933652,729,.0085503859
BGR,2020,11,1,4864.54,1.55,Bulgaria,58911.313,6933652,730,.0084190089
BGR,2020,12,1,4541.7202,1.45,Bulgaria,58911.313,6933652,731,.0078603085
BGR,2021,1,1,4683.5,1.5,Bulgaria,58782.578,6877225.5,732,.0081721907
BGR,2021,2,1,5102.0298,1.63,Bulgaria,58782.578,6877225.5,733,.008902479
BGR,2021,3,1,4948.5,1.59,Bulgaria,58782.578,6877225.5,734,.0086345868
BGR,2021,4,1,4974.0698,1.6,Bulgaria,58782.578,6877225.5,735,.0086792037
BGR,2021,5,1,4815.8101,1.55,Bulgaria,58782.578,6877225.5,736,.0084030572
BGR,2021,6,1,4848.2002,1.5599999,Bulgaria,58782.578,6877225.5,737,.0084595745
BGR,2021,7,1,4664.5,1.51,Bulgaria,58782.578,6877225.5,738,.0081390385
BGR,2021,8,1,4808.1299,1.5599999,Bulgaria,58782.578,6877225.5,739,.0083896564
BGR,2021,9,1,4929.6699,1.6,Bulgaria,58782.578,6877225.5,740,.0086017307
BGR,2021,10,1,5048.9902,1.64,Bulgaria,58782.578,6877225.5,741,.0088099306
BGR,2021,11,1,5038.0801,1.64,Bulgaria,58782.578,6877225.5,742,.0087908944
BGR,2021,12,1,4921.1001,1.61,Bulgaria,58782.578,6877225.5,743,.0085867774
BGR,2022,1,1,4899.8501,1.6,Bulgaria,56699.512,6825864,744,.0086140307
BGR,2022,2,1,4804.75,1.58,Bulgaria,56699.512,6825864,745,.0084468424
BGR,2022,3,1,4915.8101,1.62,Bulgaria,56699.512,6825864,746,.0086420886
BGR,2022,4,1,4822.4399,1.59,Bulgaria,56699.512,6825864,747,.0084779421
BGR,2022,5,1,4793.8901,1.58,Bulgaria,56699.512,6825864,748,.0084277513
BGR,2022,6,1,4804.9102,1.59,Bulgaria,56699.512,6825864,749,.0084471246
BGR,2022,7,1,4676.96,1.55,Bulgaria,56699.512,6825864,750,.0082221851
BGR,2022,8,1,4615.9502,1.53,Bulgaria,56699.512,6825864,751,.0081149293
BGR,2022,9,1,4704.9502,1.5599999,Bulgaria,56699.512,6825864,752,.0082713924
BGR,2022,10,1,4423.6201,1.47,Bulgaria,56699.512,6825864,753,.0077768089
BGR,2022,11,1,4542.5298,1.52,Bulgaria,56699.512,6825864,754,.0079858545
BGR,2022,12,1,4693.8501,1.5700001,Bulgaria,56699.512,6825864,755,.0082518784
BGR,2023,1,1,5021.9102,1.6799999,Bulgaria,57278.391,6795803,756,.008867668
BGR,2023,2,1,5029.2598,1.6900001,Bulgaria,57278.391,6795803,757,.008880645
BGR,2023,3,1,4681.6899,1.5700001,Bulgaria,57278.391,6795803,758,.0082669081
BGR,2023,4,1,4700.1499,1.58,Bulgaria,57278.391,6795803,759,.0082995044
BGR,2023,5,1,4705.46,1.59,Bulgaria,57278.391,6795803,760,.008308881
BGR,2023,6,1,4685.75,1.58,Bulgaria,57278.391,6795803,761,.0082740774
BGR,2023,7,1,4789.3701,1.62,Bulgaria,57278.391,6795803,762,.0084570497
BGR,2023,8,1,4803.1099,1.63,Bulgaria,57278.391,6795803,763,.0084813107
BGR,2023,9,1,4626.1099,1.5700001,Bulgaria,57278.391,6795803,764,.0081687653
BGR,2023,10,1,4731.0601,1.61,Bulgaria,57278.391,6795803,765,.0083540855
BGR,2023,11,1,4769.48,1.63,Bulgaria,57278.391,6795803,766,.0084219277
BGR,2023,12,1,4735.04,1.62,Bulgaria,57278.391,6795803,767,.0083611133
CAN,2012,1,4,31653.65,1.62,Canada,382428.88,34922516,624,.010876759
CAN,2012,2,4,31680.449,1.62,Canada,382428.88,34922516,625,.010885968
CAN,2012,3,4,31769.99,1.62,Canada,382428.88,34922516,626,.010916736
CAN,2012,4,4,31740.42,1.62,Canada,382428.88,34922516,627,.010906575
CAN,2012,5,4,31691.561,1.61,Canada,382428.88,34922516,628,.010889786
CAN,2012,6,4,31628.211,1.61,Canada,382428.88,34922516,629,.010868018
CAN,2012,7,4,31286.199,1.59,Canada,382428.88,34922516,630,.010750497
CAN,2012,8,4,32208.42,1.64,Canada,382428.88,34922516,631,.011067389
CAN,2012,9,4,32049.449,1.63,Canada,382428.88,34922516,632,.011012763
CAN,2012,10,4,32180.631,1.63,Canada,382428.88,34922516,633,.01105784
CAN,2012,11,4,32325.18,1.64,Canada,382428.88,34922516,634,.011107509
CAN,2012,12,4,32214.699,1.63,Canada,382428.88,34922516,635,.011069546
CAN,2013,1,4,31943.08,1.62,Canada,381299.13,35293432.5,636,.010860858
CAN,2013,2,4,32076.75,1.62,Canada,381299.13,35293432.5,637,.010906307
CAN,2013,3,4,31824.779,1.61,Canada,381299.13,35293432.5,638,.010820635
CAN,2013,4,4,31330.789,1.58,Canada,381299.13,35293432.5,639,.010652675
CAN,2013,5,4,31826.699,1.61,Canada,381299.13,35293432.5,640,.010821288
CAN,2013,6,4,31785.65,1.61,Canada,381299.13,35293432.5,641,.010807331
CAN,2013,7,4,31493.279,1.59,Canada,381299.13,35293432.5,642,.010707923
CAN,2013,8,4,31740.35,1.6,Canada,381299.13,35293432.5,643,.010791929
CAN,2013,9,4,31618.52,1.59,Canada,381299.13,35293432.5,644,.010750505
CAN,2013,10,4,31812.08,1.6,Canada,381299.13,35293432.5,645,.010816317
CAN,2013,11,4,31393.189,1.58,Canada,381299.13,35293432.5,646,.010673892
CAN,2013,12,4,32453.949,1.63,Canada,381299.13,35293432.5,647,.011034557
CAN,2014,1,4,32138.789,1.62,Canada,384708.56,35634263.5,648,.010822883
CAN,2014,2,4,32077.279,1.61,Canada,384708.56,35634263.5,649,.010802169
CAN,2014,3,4,32198.539,1.62,Canada,384708.56,35634263.5,650,.010843004
